chrom	start	end	mean.x	mean.y	fmnorm	fpropnorm
35230	NC_006090.5	104460000	104470000	1.09	1.49	0.703305470303735	0.619515953394481
35232	NC_006090.5	104480000	104490000	2.24	2.74	0.542998435521423	0.592999184492817
35233	NC_006090.5	104490000	104500000	4.52	4.87	0.359920274285655	0.562047946629328
35237	NC_006090.5	104520000	104530000	3.6	3.77	0.31888889155749	0.555035342959298
35238	NC_006090.5	104530000	104540000	4.09	4.27	0.314456501297242	0.554276446187151
35244	NC_006090.5	104590000	104600000	4.03	4.26	0.332394866316371	0.557346187236659
35307	NC_006090.5	105150000	105160000	0.75	12.34	4.29262926327204	0.951451428680892
35308	NC_006090.5	105160000	105170000	0.07	36.61	9.28298841086544	0.998397325054493
35441	NC_006090.5	106360000	106370000	11.27	11.46	0.276440803203184	0.547757508165379
35473	NC_006090.5	106650000	106660000	17.59	19.11	0.371893570123996	0.564089745842341
35857	NC_006090.5	11010000	11020000	15.94	16.27	0.281883896300556	0.548691949772659
36528	NC_006090.5	1640000	1650000	17.31	17.74	0.287721559552925	0.549693747443886
36792	NC_006090.5	18780000	18790000	17.59	17.78	0.267821115976309	0.546277039162596
36975	NC_006090.5	20410000	20420000	17.1	17.4	0.277412255581331	0.547924306879859
37002	NC_006090.5	20660000	20670000	17.1	18.18	0.340677149039347	0.558762048210021
37450	NC_006090.5	2470000	2480000	394.74	404	0.285773849029114	0.549359546465029
37587	NC_006090.5	25930000	25940000	6.18	6.31	0.282354441696675	0.548772714504872
37596	NC_006090.5	26000000	26010000	5.48	11.94	1.37587631292278	0.721855614357454
37764	NC_006090.5	27520000	27530000	13.29	13.5	0.274939577280519	0.547499726061214
38043	NC_006090.5	30020000	30030000	16.46	16.75	0.277518034429371	0.547942468495975
38087	NC_006090.5	30420000	30430000	5.18	5.67	0.382717911874175	0.565933748010994
38090	NC_006090.5	30450000	30460000	9.64	10.12	0.322425513082849	0.555640685780802
38097	NC_006090.5	30510000	30520000	10.47	10.64	0.275557983188882	0.547605918353321
38368	NC_006090.5	32960000	32970000	21.6	25.21	0.475286080426209	0.581623894268179
38369	NC_006090.5	32970000	32980000	20.08	21.15	0.327219668675041	0.556461009407944
38450	NC_006090.5	3370000	3380000	6.92	7.99	0.459744739909753	0.579000274559168
38480	NC_006090.5	33970000	33980000	18.41	22.07	0.513918277548208	0.588125339136715
39305	NC_006090.5	41390000	41400000	19.79	29.73	0.839469125478633	0.641498880807132
39450	NC_006090.5	4270000	4280000	7.28	7.85	0.361075478198793	0.562245035656082
39539	NC_006090.5	4350000	4360000	2.79	3.93	0.746585465047919	0.626561502012685
41026	NC_006090.5	56890000	56900000	17.57	18.07	0.292803589474724	0.550565543674809
41605	NC_006090.5	62090000	62100000	17.32	17.64	0.278732905449296	0.548151045654163
41776	NC_006090.5	63630000	63640000	33.91	45.15	0.66533647796129	0.613293143545516
42590	NC_006090.5	70960000	70970000	8.83	9.54	0.363897102975546	0.562726349579313
42638	NC_006090.5	71390000	71400000	10.19	11.37	0.410399477344934	0.570641085522231
42677	NC_006090.5	71740000	71750000	8.28	8.78	0.336911446654533	0.558118416273157
42833	NC_006090.5	73140000	73150000	5.43	12.16	1.41544040025772	0.727328116089556
42859	NC_006090.5	73380000	73390000	20.34	37.03	1.11669614493263	0.684393051639743
43476	NC_006090.5	78940000	78950000	14.09	18.05	0.609648500083397	0.604099532658959
43554	NC_006090.5	79640000	79650000	15.04	15.54	0.299503211348573	0.551714354178826
43558	NC_006090.5	79680000	79690000	16.42	17.24	0.322626921929793	0.555675154802429
43559	NC_006090.5	79690000	79700000	10.63	17.82	0.997677014609317	0.666308754966605
44029	NC_006090.5	83910000	83920000	21.38	21.6	0.267090733948841	0.546151554857795
44966	NC_006090.5	92340000	92350000	21.51	25.41	0.492710125248794	0.584559855796538
45290	NC_006090.5	95260000	95270000	46.26	48.01	0.305890944640904	0.552809170372511
45793	NC_006090.5	9980000	9990000	3.11	4.2	0.68579602215402	0.616651037099071
45840	NC_006091.5	1020000	1030000	8.46	8.62	0.279351480587648	0.548257240264999
45851	NC_006091.5	1030000	1040000	9.25	9.48	0.287754968113085	0.549699479514005
45873	NC_006091.5	1050000	1060000	8.42	9.19	0.378565902841139	0.565226637192032
45884	NC_006091.5	1060000	1070000	7.57	7.92	0.317528404712378	0.554802432779139
45980	NC_006091.5	11460000	11470000	4.42	4.96	0.418615025613944	0.572035749846585
46071	NC_006091.5	12280000	12290000	8.85	9	0.276568820865178	0.547779489457419
46073	NC_006091.5	1230000	1240000	8.43	9.05	0.354706435646986	0.56115817223537
46420	NC_006091.5	15420000	15430000	16.21	16.58	0.284881190596709	0.549206363357987
46528	NC_006091.5	1640000	1650000	3.88	4.92	0.594922937770612	0.601655821961162
46572	NC_006091.5	1680000	1690000	6.27	6.51	0.306513374982097	0.552915823707998
46661	NC_006091.5	1760000	1770000	8.06	8.14	0.26657023035678	0.546062125431427
46694	NC_006091.5	1790000	1800000	5.51	6.73	0.54087546065766	0.592643979511003
46739	NC_006091.5	1830000	1840000	6.78	7.12	0.322913242448554	0.555724154647921
46761	NC_006091.5	1850000	1860000	2.57	3.15	0.545904743811901	0.593485295006797
46790	NC_006091.5	18760000	18770000	3.34	3.54	0.336222532227445	0.55800064617403
46905	NC_006091.5	1980000	1990000	7.04	7.75	0.390942156142803	0.567333588967516
46940	NC_006091.5	2010000	2020000	8.38	8.62	0.293058900008246	0.550609332742625
47261	NC_006091.5	230000	240000	16.66	48.98	1.80812564781693	0.777870099500312
47416	NC_006091.5	24390000	24400000	4.82	6.03	0.575446130288624	0.598415861927265
47418	NC_006091.5	24400000	24410000	7.38	8.62	0.476388327647202	0.581809797304379
47419	NC_006091.5	24410000	24420000	9.94	10.05	0.268199019122505	0.546341963033579
47810	NC_006091.5	27940000	27950000	4.72	4.95	0.320962940223631	0.555390365660738
48515	NC_006091.5	34280000	34290000	16.45	19.01	0.460992222644449	0.57921103587144
48516	NC_006091.5	34290000	34300000	11.53	17.93	0.889304249835103	0.649403607860311
48983	NC_006091.5	3850000	3860000	11.82	12.15	0.292047552934111	0.55043586900856
49036	NC_006091.5	38980000	38990000	9.45	9.6	0.275041351118584	0.547517202901246
49130	NC_006091.5	39820000	39830000	10.08	10.22	0.272220832056205	0.547032813590877
49395	NC_006091.5	4220000	4230000	15.24	41.9	1.71140861571189	0.766071152780428
49750	NC_006091.5	4540000	4550000	3.83	3.98	0.307745313237192	0.553126901756774
49788	NC_006091.5	45740000	45750000	15.53	16.05	0.299836742240865	0.551771531716462
51126	NC_006091.5	57790000	57800000	4.58	4.68	0.283482206104961	0.548966274288851
51134	NC_006091.5	57860000	57870000	19.06	21.62	0.434139678443209	0.574668061541035
51135	NC_006091.5	57870000	57880000	18.91	33.92	1.09530808123194	0.681182128332425
51534	NC_006091.5	61450000	61460000	8.67	10.38	0.512023819754546	0.58780721577869
51535	NC_006091.5	61460000	61470000	8.46	9.75	0.457065830135523	0.578547577452953
51979	NC_006091.5	65460000	65470000	9.79	10.09	0.295866684121163	0.551090852242626
52623	NC_006091.5	71250000	71260000	21.56	22.27	0.299065654653785	0.55163934131973
53308	NC_006091.5	77420000	77430000	4.27	4.6	0.359719065942385	0.562013616523979
53461	NC_006091.5	78800000	78810000	7.52	8.17	0.371924691086546	0.564095050082411
53738	NC_006091.5	81290000	81300000	18.07	18.36	0.275290827167709	0.547560043012572
53751	NC_006091.5	81400000	81410000	10.59	11.48	0.368741327301852	0.563552403500935
54228	NC_006091.5	85700000	85710000	13.65	15.87	0.469722451646467	0.580685189751585
54241	NC_006091.5	85820000	85830000	15.88	16.71	0.32582209553673	0.556221903520748
54242	NC_006091.5	85830000	85840000	14.43	14.94	0.302430122916539	0.552216070774681
54243	NC_006091.5	85840000	85850000	13.45	14.55	0.36573425497016	0.563039668312419
54244	NC_006091.5	85850000	85860000	4.16	7.02	1.00720877678197	0.667776127809924
54245	NC_006091.5	85860000	85870000	2.43	3.58	0.811324548276976	0.637000116043257
54246	NC_006091.5	85870000	85880000	1.55	2.59	0.993005157030816	0.665588362831505
54247	NC_006091.5	85880000	85890000	11.11	12.08	0.373082912554487	0.564292446283733
54248	NC_006091.5	85890000	85900000	10.41	10.51	0.266113875281261	0.545983715126025
54250	NC_006091.5	85900000	85910000	13.65	16.63	0.537208492098554	0.59203021367819
54772	NC_006091.5	9060000	9070000	4.31	4.47	0.30490823671272	0.552640773642306
54800	NC_006091.5	90850000	90860000	6.26	6.33	0.268364117114223	0.546370326422222
54801	NC_006091.5	90860000	90870000	7.72	8.53	0.39626616866871	0.56823921273852
54803	NC_006091.5	90880000	90890000	8.02	8.24	0.291363375346798	0.550318513612361
54807	NC_006091.5	90910000	90920000	0.99	1.33	0.67824709004008	0.615413355559068
54809	NC_006091.5	90930000	90940000	0.73	1.1	0.843856429263143	0.642197953621051
54810	NC_006091.5	90940000	90950000	1.87	2.15	0.453619664320324	0.57796503101459
54811	NC_006091.5	90950000	90960000	0.68	0.69	0.27338289014633	0.547232393556756
54814	NC_006091.5	90980000	90990000	3.41	3.7	0.37007480611064	0.563779731249537
54815	NC_006091.5	90990000	91000000	1.82	2.15	0.492719484009264	0.584561431160848
54818	NC_006091.5	91000000	91010000	7.33	8.01	0.380310318893398	0.565523753699125
54820	NC_006091.5	91020000	91030000	4.42	4.86	0.38923121883285	0.567042459701089
54822	NC_006091.5	91040000	91050000	3.43	3.97	0.463251705588646	0.579592700343824
54824	NC_006091.5	91060000	91070000	4.81	5.02	0.31397174479923	0.554193432629771
54825	NC_006091.5	91070000	91080000	2.25	2.79	0.562661395230651	0.596284422850999
54831	NC_006091.5	91120000	91130000	2.25	2.42	0.357403320676058	0.561618462115042
54833	NC_006091.5	91140000	91150000	4.52	4.83	0.348021691039086	0.560016803696813
54837	NC_006091.5	91180000	91190000	4.8	4.92	0.287945184349221	0.549732115592816
54845	NC_006091.5	91250000	91260000	3.77	4.2	0.408146079015959	0.570258353514639
54869	NC_006091.5	9290000	9300000	14.67	15.22	0.305420762448656	0.552728601509254
55615	NC_006092.5	160000	170000	5.38	6.17	0.449985591211294	0.577350485305229
55726	NC_006092.5	170000	180000	1.17	1.19	0.276774318343039	0.547814774043204
55734	NC_006092.5	17060000	17070000	311.14	344.12	0.397669138563911	0.56847778467564
55740	NC_006092.5	17110000	17120000	1.11	1.9	1.02776101659934	0.670928970138287
55748	NC_006092.5	17190000	17200000	10.69	11.31	0.33365835088783	0.557562241484457
55759	NC_006092.5	17290000	17300000	7.38	7.47	0.269808701347341	0.546618489228252
55837	NC_006092.5	180000	190000	1.67	1.75	0.319828093976777	0.555196116747185
55905	NC_006092.5	18600000	18610000	16.61	17.73	0.346461737554813	0.559750361871358
55948	NC_006092.5	190000	200000	3.59	3.63	0.2683069787912	0.54636051024685
56060	NC_006092.5	200000	210000	1.9	2.05	0.361945765792998	0.562393502215154
56171	NC_006092.5	210000	220000	2.08	2.19	0.326668616078581	0.556366734868847
56253	NC_006092.5	21730000	21740000	7.06	7.58	0.354850939518412	0.561182838057195
56524	NC_006092.5	24170000	24180000	7.31	7.58	0.304647716837155	0.552596128956303
56599	NC_006092.5	24850000	24860000	11.71	15.96	0.699040850339631	0.618818929147549
56726	NC_006092.5	260000	270000	5.99	6.22	0.306679851960317	0.552944348685536
56822	NC_006092.5	26860000	26870000	16.08	16.45	0.285141452062176	0.54925102604144
56948	NC_006092.5	280000	290000	2.72	2.76	0.27338289014633	0.547232393556756
56995	NC_006092.5	28410000	28420000	13.62	13.79	0.270217028120409	0.54668863083454
57146	NC_006092.5	29780000	29790000	16.69	19.25	0.458195765725528	0.57873853641442
57284	NC_006092.5	31000000	31010000	11.45	12.01	0.321209827339828	0.55543262249726
57504	NC_006092.5	330000	340000	7.51	7.61	0.271404820607774	0.546892657048461
57585	NC_006092.5	33720000	33730000	13.95	14.68	0.325908120745163	0.556236622025368
57726	NC_006092.5	350000	360000	3.58	4.44	0.56292136370435	0.596327800656803
57837	NC_006092.5	360000	370000	3.78	4.24	0.417999304960627	0.571931265028444
58107	NC_006092.5	38420000	38430000	7.59	8.52	0.419074819428872	0.572113770444626
58433	NC_006092.5	41350000	41360000	18.08	18.49	0.284671821607509	0.54917043360302
59383	NC_006092.5	49910000	49920000	15.85	16.06	0.271310327109045	0.546876426547792
59617	NC_006092.5	52000000	52010000	15.11	15.79	0.315828785313908	0.554511430581281
59833	NC_006092.5	53960000	53970000	9.52	10.39	0.378483450214769	0.565212592341472
59848	NC_006092.5	54090000	54100000	15.36	16.08	0.318410465076273	0.55495344091369
59882	NC_006092.5	5440000	5450000	11.81	12.4	0.322652430495581	0.555679520288955
59905	NC_006092.5	54600000	54610000	10.89	11.05	0.273363690180387	0.54722909614382
59958	NC_006092.5	55080000	55090000	11.17	11.45	0.288039687119492	0.549748329611418
60170	NC_006092.5	570000	580000	5.1	5.41	0.337452621586458	0.558210925683817
60253	NC_006092.5	57740000	57750000	9.52	9.9	0.308788226277529	0.553305577605339
60265	NC_006092.5	57850000	57860000	8.81	9.35	0.338145620473086	0.558329382252963
60296	NC_006092.5	58120000	58130000	7.87	7.97	0.270537363101486	0.54674365607861
60306	NC_006092.5	58210000	58220000	9.2	9.45	0.29100174278256	0.550256481353112
60399	NC_006092.5	59050000	59060000	12.15	13.27	0.37953333149555	0.565391419638002
60444	NC_006092.5	59460000	59470000	15.93	16.31	0.286331789805075	0.549455286177462
60518	NC_006092.5	630000	640000	5	5.91	0.493551310133945	0.584701445914916
60540	NC_006092.5	650000	660000	5.27	6.05	0.451453455143243	0.577598739705503
60541	NC_006092.5	6500000	6510000	0.17	0.21	0.557175856146921	0.595368767058962
60552	NC_006092.5	6600000	6610000	5.5	5.88	0.348705811042842	0.560133641271012
60633	NC_006092.5	7330000	7340000	58.6	78.62	0.676316973732984	0.615096663586874
60634	NC_006092.5	7340000	7350000	51.5	59.55	0.461850350412033	0.579355999186237
60931	NC_006093.5	1000000	1010000	2.13	2.37	0.406354903290921	0.569954068486501
60942	NC_006093.5	1010000	1020000	13.28	17.76	0.671697709621682	0.614338342719965
60953	NC_006093.5	1020000	1030000	11.73	18.46	0.906520814235766	0.652115767959426
60964	NC_006093.5	1030000	1040000	2.38	4.25	1.08882254233562	0.680205047318612
60986	NC_006093.5	1050000	1060000	15.55	16.34	0.323814677746219	0.555878415903371
60997	NC_006093.5	1060000	1070000	2.05	2.71	0.654990216466926	0.611590945727162
61019	NC_006093.5	1080000	1090000	7.52	11.54	0.870159931586345	0.646376394787074
61030	NC_006093.5	1090000	1100000	10.46	13.03	0.569275506939693	0.597387570218187
61042	NC_006093.5	1100000	1110000	3.29	4.42	0.67828006027469	0.615418764440588
61052	NC_006093.5	11090000	11100000	1.35	1.79	0.659321454831926	0.612303867931544
61053	NC_006093.5	1110000	1120000	4.38	5.6	0.606817231962293	0.603630082416663
61054	NC_006093.5	11100000	11110000	3.82	3.89	0.278518791568943	0.548114286381087
61064	NC_006093.5	1120000	1130000	3.79	4.04	0.344478719199203	0.559411610402604
61128	NC_006093.5	11780000	11790000	10.86	13.96	0.614596113023791	0.6049194314582
61164	NC_006093.5	1210000	1220000	5.26	6.74	0.610007066508056	0.604158972598291
61171	NC_006093.5	12160000	12170000	11.13	11.49	0.298246479922654	0.551498899172553
61172	NC_006093.5	12170000	12180000	8.17	8.86	0.369291895027835	0.563646265993969
61175	NC_006093.5	1220000	1230000	17.04	24.35	0.767317711362367	0.629917780573592
61186	NC_006093.5	1230000	1240000	16.46	20.21	0.54842626057661	0.593906896828661
61234	NC_006093.5	12730000	12740000	0.47	0.62	0.651928733327738	0.611086736932323
61244	NC_006093.5	12820000	12830000	41.04	41.85	0.280518166449153	0.548457520457726
61245	NC_006093.5	12830000	12840000	5.83	6.5	0.40926510933382	0.570448427519254
61246	NC_006093.5	12840000	12850000	16.08	17.97	0.412644276949514	0.571022273099583
61248	NC_006093.5	12860000	12870000	9.48	10.28	0.369202574914119	0.563631038733713
61251	NC_006093.5	12890000	12900000	12.61	13.47	0.347502849752584	0.559928188846809
61253	NC_006093.5	12900000	12910000	10.18	12.24	0.518187271235457	0.588841931849987
61317	NC_006093.5	13480000	13490000	16.87	17.24	0.283621075420032	0.548990107600326
61793	NC_006093.5	17770000	17780000	4.04	5.35	0.657504873155215	0.612004916786468
61794	NC_006093.5	17780000	17790000	7.99	8.17	0.284461849836207	0.549134399889787
61813	NC_006093.5	17950000	17960000	14.3	14.48	0.270367730035954	0.546714517658407
62129	NC_006093.5	20790000	20800000	1.98	2.46	0.56547915987813	0.596754508882159
62131	NC_006093.5	20800000	20810000	1.48	1.84	0.566429865046563	0.596913074432788
62132	NC_006093.5	20810000	20820000	4.18	4.76	0.439779905845561	0.575623361633622
62135	NC_006093.5	20840000	20850000	1.18	2.13	1.1043878454825	0.682547370097129
62136	NC_006093.5	20850000	20860000	5.42	7.09	0.639814050504145	0.609089195130801
62137	NC_006093.5	20860000	20870000	1.97	3.25	0.974565363077941	0.662737457173798
62138	NC_006093.5	20870000	20880000	7.8	12.7	0.955603742528418	0.659793481768312
62139	NC_006093.5	20880000	20890000	4.62	5.16	0.411799488625697	0.57087883015056
62140	NC_006093.5	20890000	20900000	3.48	5.03	0.783792368575299	0.632575905515501
62142	NC_006093.5	20900000	20910000	2.03	4.63	1.44185374069356	0.730943909944745
62143	NC_006093.5	20910000	20920000	0.81	1.6	1.23439936662124	0.70174482749227
62144	NC_006093.5	20920000	20930000	5.88	8.74	0.824138399282734	0.639051373346897
62145	NC_006093.5	20930000	20940000	1.02	1.9	1.14975154097795	0.68932104468531
62146	NC_006093.5	20940000	20950000	0.51	0.81	0.919745935531629	0.654192480373222
62388	NC_006093.5	23110000	23120000	9.64	9.73	0.26572793316965	0.545917401299397
62402	NC_006093.5	23240000	23250000	6.94	7.21	0.307384871281062	0.553065146269415
62406	NC_006093.5	23280000	23290000	7.42	8.04	0.368097589176625	0.563442651255853
62416	NC_006093.5	23370000	23380000	7.75	8.59	0.400783095595364	0.569007192527835
62427	NC_006093.5	23470000	23480000	2.5	3.01	0.520156666716115	0.589172387521377
62429	NC_006093.5	23490000	23500000	6.75	7.34	0.37321383552352	0.564314758263037
62443	NC_006093.5	23610000	23620000	5.47	6.13	0.416667515516725	0.571705244864956
62448	NC_006093.5	23660000	23670000	5.76	6.11	0.337424842994917	0.558206177260011
62449	NC_006093.5	23670000	23680000	10.41	10.62	0.281134972123237	0.548563398627805
62490	NC_006093.5	24030000	24040000	5.06	5.48	0.367359782884717	0.563316853492584
62491	NC_006093.5	24040000	24050000	5.25	5.7	0.370965771117119	0.563931605548984
62492	NC_006093.5	24050000	24060000	5.22	5.28	0.268809397407069	0.546446822871469
62849	NC_006093.5	27270000	27280000	32.32	37.29	0.458682873640347	0.578820850324406
63178	NC_006093.5	30220000	30230000	9.11	9.59	0.32640103583458	0.556320955552286
