female-biased_chrom	length.x	bases.x	mean.x	min.x	max.x	length.y	bases.y	mean.y	min.y	max.y	fmnorm
310466	11875	69551	5.86	0	113	11875	448418	37.76	0	199	2.335026241
310550	7548	90944	12.05	0	98	7548	309074	40.95	0	135	1.411970351
310566	13529	26772	1.98	0	56	13529	524229	38.75	0	109	3.937764021
310586	18249	137216	7.52	0	226	18249	767111	42.04	0	355	2.130098148
310647	7722	26832	3.47	0	58	7722	275815	35.72	0	105	3.010864558
310654	7378	48151	6.53	0	72	7378	353330	47.89	0	175	2.521709584
310684	18448	277336	15.03	0	188	18448	970158	52.59	0	258	1.454083533
310689	14799	83965	5.67	0	100	14799	549098	37.1	0	159	2.357138592
310696	11322	96103	8.49	0	91	11322	460868	40.71	0	221	1.908686808
310703	8325	17127	2.06	0	30	8325	316685	38.04	0	97	3.853941049
310708	6106	123045	20.15	0	191	6106	318523	52.17	0	279	1.01958064
310711	21564	20121	0.93	0	30	21564	748485	34.71	0	64	4.869116884
310718	8600	92049	10.7	0	149	8600	388741	45.2	0	255	1.725852022
310724	19524	323880	16.59	0	249	19524	1096526	56.16	0	315	1.406369095
310725	16798	154756	9.21	0	166	16798	747972	44.53	0	270	1.920644596
310742	7338	42023	5.73	0	100	7338	235301	32.07	0	117	2.131757355
310749	6522	25761	3.95	0	48	6522	243241	37.3	0	99	2.886391118
310762	6329	146566	23.16	0	140	6329	390167	61.65	0	218	1.059605687
310765	6922	71515	10.33	0	84	6922	294175	42.5	0	94	1.687762633
310769	46690	172011	3.68	0	111	46690	1743520	37.34	0	179	2.990084302
310777	8109	56266	6.94	0	101	8109	319057	39.35	0	164	2.150496113
310792	10910	25789	2.36	0	45	10910	361121	33.1	0	72	3.457112498
310828	14580	119553	8.2	0	138	14580	617691	42.37	0	155	2.016487359
310848	9877	13952	1.41	0	42	9877	297427	30.11	0	125	4.063615686
310874	9260	83219	8.99	0	1190	9260	363102	39.21	0	1570	1.771968667
310875	7654	71081	9.29	0	87	7654	324237	42.36	0	204	1.836092133
310881	10199	2069	0.2	0	16	10199	675050	66.19	0	129	8.017609506
310883	8207	41526	5.06	0	66	8207	299757	36.52	0	101	2.498617521
310911	6932	27387	3.95	0	61	6932	246480	35.56	0	120	2.817470811
310914	11177	26712	2.39	0	59	11177	388854	34.79	0	89	3.510730201
310916	7575	133808	17.66	0	104	7575	420422	55.5	0	192	1.299142474
310922	6243	35963	5.76	0	53	6243	161324	25.84	0	132	1.812605399
311023	6312	32401	5.13	0	56	6312	187609	29.72	0	124	2.18154343
311108	15395	84681	5.5	0	103	15395	579673	37.65	0	132	2.422286387
311275	9040	21674	2.4	0	50	9040	299977	33.18	0	81	3.436347621
311322	10223	127472	12.47	0	256	10223	383441	37.51	0	240	1.235953843
311329	7201	30904	4.29	0	68	7201	245788	34.13	0	79	2.639130907
311370	7825	16448	2.1	0	35	7825	324453	41.46	0	154	3.950398929
311414	17870	229748	12.86	0	687	17870	877220	49.09	0	980	1.57967857
311425	15578	199393	12.8	0	88	15578	694141	44.56	0	136	1.446745468
311428	17595	45249	2.57	0	95	17595	642867	36.54	0	368	3.476776415
311484	5892	765	0.13	0	2	5892	205894	34.94	0	57	7.71736422
311513	11215	144783	12.91	0	186	11215	568653	50.7	0	302	1.620636792
311528	12291	84201	6.85	0	85	12291	480780	39.12	0	122	2.160870523
311551	12082	59979	4.96	0	132	12082	469318	38.84	0	202	2.616271221
311600	7377	32017	4.34	0	42	7377	261434	35.44	0	117	2.676751702
311657	11541	22843	1.98	0	47	11541	383260	33.21	0	105	3.715185433
311707	6809	65489	9.62	0	100	6809	281702	41.37	0	160	1.751616204
311721	10257	78114	7.62	0	168	10257	415597	40.52	0	255	2.057911317
311722	9457	125097	13.23	0	127	9457	518727	54.85	0	251	1.698818605
311788	5758	867	0.15	0	6	5758	161623	28.07	0	53	7.195062798
311792	14777	12878	0.87	0	24	14777	519653	35.17	0	82	4.984326169
311856	10851	133499	12.3	0	112	10851	474877	43.76	0	149	1.478094468
311868	7538	11185	1.48	0	28	7538	247460	32.83	0	62	4.118485715
311918	6123	37932	6.2	0	67	6123	233820	38.19	0	153	2.269994845
311969	8902	36040	4.05	0	75	8902	338368	38.01	0	128	2.877525258
311991	16876	71562	4.24	0	169	16876	633540	37.54	0	167	2.793432526
312116	23585	418830	17.76	0	337	23585	1212920	51.43	0	427	1.181118618
312133	9986	220540	22.08	0	521	9986	612433	61.33	0	409	1.120992824
312176	12259	57032	4.65	0	65	12259	498679	40.68	0	136	2.776157103
312195	24490	72726	2.97	0	66	24490	869411	35.5	0	136	3.226424234
312283	6982	145672	20.86	0	273	6982	390011	55.86	0	329	1.068216461
312332	11329	110614	9.76	0	105	11329	568493	50.18	0	169	2.009299463
312358	6598	7341	1.11	0	31	6598	188450	28.56	0	103	4.332504443
312377	5842	107755	18.44	0	214	5842	304308	52.09	0	305	1.145307827
312391	17273	126740	7.34	0	183	17273	652440	37.77	0	175	2.010528861
312461	7465	98767	13.23	0	130	7465	385034	51.58	0	238	1.610138757
312470	5719	28127	4.92	0	56	5719	202647	35.43	0	112	2.49538129
312471	13869	98452	7.1	0	49	13869	628130	45.29	0	123	2.320441655
312474	15342	194041	12.65	0	164	15342	617950	40.28	0	254	1.318066344
312483	9417	96210	10.22	0	66	9417	476401	50.59	0	241	1.954597088
312514	9230	115882	12.55	0	156	9230	429874	46.57	0	310	1.538853564
312530	9100	100053	10.99	0	87	9100	428811	47.12	0	142	1.747288198
312565	12374	66676	5.39	0	76	12374	439514	35.52	0	146	2.367414449
312595	7438	15105	2.03	0	39	7438	254843	34.26	0	85	3.724113564
312913	12071	60147	4.98	0	73	12071	474676	39.32	0	220	2.62818572
313163	5657	10910	1.93	0	19	5657	156135	27.6	0	52	3.48513556
313257	11351	20974	1.85	0	49	11351	394925	34.79	0	160	3.880215549
313306	9598	25670	2.67	0	63	9598	332198	34.61	0	205	3.34341734
313330	10730	26770	2.49	0	44	10730	361853	33.72	0	101	3.406526934
313442	5542	1628	0.29	0	8	5542	233189	42.08	0	117	6.82807804
313771	26279	105838	4.03	0	106	26279	864196	32.89	0	172	2.67593731
313779	10341	136280	13.18	0	191	10341	516669	49.96	0	312	1.569563152
313827	27412	53353	1.95	0	63	27412	932403	34.01	0	118	3.771553023
314154	21899	203121	9.28	0	203	21899	908247	41.47	0	264	1.807011382
314287	5054	33910	6.71	0	88	5054	204921	40.55	0	194	2.242457288
314339	11294	88694	7.85	0	69	11294	431368	38.19	0	142	1.929570406
314414	10709	14026	1.31	0	26	10709	390207	36.44	0	87	4.445024288
314417	8596	15002	1.75	0	29	8596	284304	33.07	0	92	3.887236264
314442	8383	80048	9.55	0	52	8383	358032	42.71	0	113	1.808141305
314466	14639	96859	6.62	0	117	14639	718686	49.09	0	269	2.53766609
314475	10522	39913	3.79	0	59	10522	408812	38.85	0	122	3.004784891
314500	6937	10869	1.57	0	21	6937	213342	30.75	0	56	3.938889992
314557	16473	58141	3.53	0	101	16473	659386	40.03	0	205	3.150481573
314576	5769	41837	7.25	0	155	5769	246236	42.68	0	165	2.204647321
314597	5291	13888	2.62	0	28	5291	203742	38.51	0	148	3.524734452
314603	20593	301288	14.63	0	245	20593	1128475	54.8	0	539	1.552386169
314622	5815	35214	6.06	0	60	5815	429680	73.89	0	292	3.255129475
314642	17327	73251	4.23	0	71	17327	636728	36.75	0	136	2.766154727
314643	17742	65849	3.71	0	126	17742	670227	37.78	0	261	2.995271655
314650	5967	29064	4.87	0	71	5967	235606	39.48	0	106	2.666268358
314672	11244	20982	1.87	0	42	11244	360443	32.06	0	129	3.746804296
314695	6598	14478	2.19	0	43	6598	184086	27.9	0	109	3.318402393
314699	16195	172360	10.64	0	201	16195	702151	43.36	0	254	1.674006651
314706	22780	118902	5.22	0	123	22780	959595	42.12	0	256	2.65952377
314716	9470	28062	2.96	0	47	9470	347837	36.73	0	96	3.280429861
314722	8436	36660	4.35	0	40	8436	278076	32.96	0	103	2.568768982
314724	22656	98757	4.36	0	81	22656	870074	38.4	0	126	2.785846316
314760	5605	56370	10.06	0	99	5605	255421	45.57	0	192	1.826594111
314775	7381	4711	0.64	0	19	7381	245191	33.22	0	60	5.344976404
314783	20429	31964	1.56	0	48	20429	693741	33.96	0	81	4.09135857
314785	10366	61215	5.91	0	73	10366	402549	38.83	0	164	2.363081717
314786	10450	141855	13.57	0	239	10450	501540	47.99	0	441	1.469453138
314787	23819	465024	19.52	0	421	23819	1282502	53.84	0	498	1.110865403
314790	9493	110301	11.62	0	117	9493	433511	45.67	0	184	1.621776767
314804	31998	52600	1.64	0	127	31998	1131163	35.35	0	217	4.077082541
314810	10563	42611	4.03	0	45	10563	418130	39.58	0	131	2.943059914
314821	24022	107570	4.48	0	128	24022	915116	38.09	0	192	2.734981696
314859	8683	18900	2.18	0	35	8683	302415	34.83	0	79	3.645070478
314881	8656	104662	12.09	0	147	8656	411182	47.5	0	252	1.621253314
314882	9785	44443	4.54	0	128	9785	305505	31.22	0	153	2.42884638
314884	14819	134985	9.11	0	164	14819	595539	40.19	0	245	1.788453664
314895	20372	112711	5.53	0	175	20372	802279	39.38	0	317	2.479251771
314915	17412	62944	3.61	0	147	17412	610057	35.04	0	222	2.926072078
314925	10715	46673	4.36	0	58	10715	405514	37.85	0	108	2.765033306
314965	8594	40573	4.72	0	51	8594	358752	41.74	0	116	2.791711881
314975	13511	92812	6.87	0	110	13511	580584	42.97	0	166	2.292087819
314998	17034	82391	4.84	0	192	17034	721360	42.35	0	382	2.776423063
315007	5904	107988	18.29	0	182	5904	320892	54.35	0	237	1.218365006
315022	10575	124123	11.74	0	100	10575	576227	54.49	0	264	1.861699128
315023	7919	60149	7.6	0	116	7919	355446	44.89	0	164	2.209462818
315024	12155	136376	11.22	0	142	12155	529477	43.56	0	181	1.604071324
315043	40439	135179	3.34	0	130	40439	1511681	37.38	0	245	3.131486607
315105	13491	97856	7.25	0	69	13491	568944	42.17	0	132	2.187304167
315122	6049	85643	14.16	0	95	6049	318331	52.63	0	141	1.541204175
315149	17911	142602	7.96	0	103	17911	763183	42.61	0	218	2.067491761
315166	5064	10013	1.98	0	32	5064	153966	30.4	0	76	3.587639034
315173	28754	206087	7.17	0	130	28754	1182619	41.13	0	232	2.167286093
315186	16315	188034	11.53	0	227	16315	807238	49.48	0	437	1.748593033
315194	5145	17818	3.46	0	81	5145	176559	34.32	0	115	2.957345655
315199	11578	278396	24.05	0	256	11578	773558	66.81	0	298	1.12116721
315219	16992	139054	8.18	0	138	16992	734058	43.2	0	250	2.04799861
315223	10436	74361	7.13	0	77	10436	482476	46.23	0	151	2.343995426
315224	13268	45215	3.41	0	63	13268	464874	35.04	0	119	3.008299176
315233	7532	41318	5.49	0	91	7532	276424	36.7	0	181	2.388042054
315240	19946	51904	2.6	0	57	19946	691824	34.68	0	162	3.384660416
315253	28066	122107	4.35	0	155	28066	985268	35.11	0	216	2.659934736
315257	10192	103694	10.17	0	115	10192	444934	43.66	0	172	1.749132497
315268	9225	46880	5.08	0	56	9225	369775	40.08	0	154	2.627122152
315272	6926	57070	8.24	0	99	6926	272775	39.38	0	124	1.903886914
315273	11411	122819	10.76	0	130	11411	503824	44.15	0	228	1.683875406
315278	15399	103863	6.74	0	100	15399	652006	42.34	0	194	2.298340818
315286	11419	68667	6.01	0	93	11419	451547	39.54	0	130	2.365016021
315309	8932	131199	14.69	0	184	8932	485138	54.31	0	324	1.533523513
315313	26945	172540	6.4	0	127	26945	1040796	38.63	0	193	2.240717913
315328	5866	167724	28.59	0	139	5866	773801	131.91	0	303	1.853111459
315353	11764	122603	10.42	0	150	11764	639537	54.36	0	658	2.030330224
315380	5818	52222	8.98	0	98	5818	251535	43.23	0	179	1.914385532
315416	7226	34992	4.84	0	72	7226	248147	34.34	0	224	2.473951132
315428	9530	56673	5.95	0	106	9530	421412	44.22	0	330	2.540877497
315482	16655	41436	2.49	0	76	16655	615581	36.96	0	147	3.538887155
315484	12026	73915	6.15	0	604	12026	485910	40.4	0	1491	2.362837023
315514	8188	18223	2.23	0	40	8188	275779	33.68	0	88	3.563916569
315702	8931	56348	6.31	0	67	8931	325181	36.41	0	143	2.175762876
315725	11208	120282	10.73	0	162	11208	555175	49.53	0	214	1.85379259
315859	5117	163123	31.88	0	171	5117	795902	155.54	0	429	1.933702155
315868	23396	84727	3.62	0	77	23396	822832	35.17	0	127	2.927423778
315963	11125	294157	26.44	0	361	11125	843754	75.84	0	401	1.167376833
316022	14220	172085	12.1	0	136	14220	641220	45.09	0	222	1.544940508
316036	21990	90438	4.11	0	101	21990	882783	40.14	0	214	2.934970363
316078	6379	24763	3.88	0	53	6379	350580	54.96	0	128	3.471393492
316082	8362	98321	11.76	0	87	8362	302342	36.16	0	177	1.267646663
316111	6697	78913	11.78	0	84	6697	278628	41.6	0	142	1.467384035
316113	9945	57658	5.8	0	112	9945	372237	37.43	0	250	2.337210288
316522	6567	47911	7.3	0	70	6567	250104	38.08	0	124	2.030205155
316541	8705	19937	2.29	0	48	8705	213470	24.52	0	58	3.067679521
316602	11457	65498	5.72	0	143	11457	455095	39.72	0	283	2.442918616
316615	10683	28984	2.71	0	62	10683	2220645	207.87	0	2425	5.908384946
316659	16351	85540	5.23	0	153	16351	605353	37.02	0	205	2.470562089
316679	10806	58109	5.38	0	67	10806	388967	36	0	106	2.389458874
316680	10288	157373	15.3	0	132	10288	525229	51.05	0	303	1.385519354
316691	7105	34643	4.88	0	71	7105	253876	35.73	0	126	2.519322907
316696	13790	234389	17	0	181	13790	712611	51.68	0	245	1.251211369
316725	31829	143423	4.51	0	129	31829	1092700	34.33	0	156	2.575410564
316727	9354	93311	9.98	0	80	9354	361810	38.68	0	113	1.60161612
316747	14726	90393	6.14	0	131	14726	589536	40.03	0	261	2.351911101
316753	9805	9695	0.99	0	24	9805	316937	32.32	0	74	4.675994908
316755	15469	35262	2.28	0	79	15469	532367	34.42	0	120	3.563281413
316778	13626	86482	6.35	0	109	13626	518938	38.08	0	181	2.231345027
316786	15310	24086	1.57	0	43	15310	573302	37.45	0	100	4.2232693
316792	5456	33524	6.14	0	60	5456	202070	37.04	0	162	2.239913583
316796	19632	78954	4.02	0	76	19632	697312	35.52	0	113	2.790504221
316811	29536	45288	1.53	0	48	29536	943554	31.95	0	87	4.031352419
316823	13098	36407	2.78	0	45	13098	431543	32.95	0	94	3.214261723
316870	37570	119597	3.18	0	70	37570	1557534	41.46	0	162	3.351761491
316874	13074	97013	7.42	0	103	13074	544704	41.66	0	144	2.136311793
316884	7550	144581	19.15	0	565	7550	451418	59.79	0	1125	1.289699864
316887	28846	83678	2.9	0	109	28846	1249675	43.32	0	233	3.548048483
316888	16427	142287	8.66	0	238	16427	714554	43.5	0	278	1.975716516
316924	8435	51530	6.11	0	44	8435	259880	30.81	0	81	1.981294443
316961	6142	409931	66.74	0	182	6142	1374286	223.75	0	706	1.392404136
316985	29672	125776	4.24	0	149	29672	1196523	40.32	0	1119	2.896499514
317001	16175	97980	6.06	0	88	16175	653502	40.4	0	139	2.38410564
317569	7711	2702	0.35	0	16	7711	539670	69.99	0	196	7.290790121
317582	9748	89033	9.13	0	151	9748	405676	41.62	0	242	1.835730245
317987	6366	59798	9.39	0	100	6366	459899	72.24	0	256	2.590740875
318082	15449	219243	14.19	0	130	15449	774637	50.14	0	172	1.468227452
318255	7591	63570	8.37	0	187	7591	330395	43.52	0	252	2.025519074
318514	12515	89234	7.13	0	105	12515	497365	39.74	0	121	2.125757936
318593	14826	95619	6.45	0	98	14826	756738	51.04	0	336	2.631397309
319305	22852	124814	5.46	0	130	22852	1130311	49.46	0	5610	2.826429429
319853	5808	52306	9.01	0	74	5808	257661	44.36	0	125	1.9468004
319918	5053	4605	0.91	0	34	5053	142722	28.25	0	66	4.603380558
321097	14587	5429	0.37	0	12	14587	435738	29.87	0	62	5.982168202
321128	8218	90615	11.03	0	93	8218	348631	42.42	0	144	1.590451875
321164	9120	122533	13.44	0	63	9120	341476	37.44	0	110	1.125187342
321298	5161	53506	10.37	0	59	5161	296860	57.52	0	201	2.118787827
323347	20247	123850	6.12	0	87	20247	802636	39.64	0	138	2.34249345
324651	12017	49146	4.09	0	106	12017	447581	37.25	0	144	2.834207723
325489	10068	8703	0.86	0	18	10068	316506	31.44	0	100	4.839260793
325547	12270	15045	1.23	0	56	12270	373999	30.48	0	74	4.278272728
325813	5260	27135	5.16	0	50	5260	375117	71.32	0	167	3.436003778
325816	7094	18403	2.59	0	48	7094	242652	34.21	0	70	3.370534147
325844	14473	162408	11.22	0	153	14473	722247	49.9	0	229	1.800107185
325859	9710	55334	5.7	0	183	9710	370489	38.16	0	231	2.390167393
325898	12820	120996	9.44	0	148	12820	546762	42.65	0	219	1.822827022
325944	9967	71090	7.13	0	148	9967	421306	42.27	0	248	2.214800176
326216	15073	37551	2.49	0	85	15073	543812	36.08	0	110	3.504121737
326360	7377	6403	0.87	0	6	7377	472373	64.03	0	305	5.848728844
326465	12862	58205	4.53	0	81	12862	471178	36.63	0	113	2.662582791
326636	6041	147485	24.41	0	128	6041	590494	97.75	0	281	1.648764453
326727	13787	25223	1.83	0	55	13787	450700	32.69	0	104	3.806073869
326758	6123	18896	3.09	0	54	6123	205538	33.57	0	87	3.088633839
326759	15707	78451	4.99	0	113	15707	625456	39.82	0	175	2.643521546
326764	14120	50970	3.61	0	63	14120	494842	35.05	0	155	2.926483748
326765	10076	36126	3.59	0	106	10076	342399	33.98	0	143	2.889770149
326872	6630	32057	4.84	0	48	6630	221168	33.36	0	77	2.432180382
326875	10788	17219	1.6	0	50	10788	348786	32.33	0	98	3.983869743
326965	6007	22327	3.72	0	43	6007	256463	42.69	0	139	3.167663682
326967	20760	317532	15.3	0	268	20760	945576	45.55	0	331	1.221059447
326988	8163	94834	11.62	0	95	8163	973826	119.3	0	253	3.007052115
327023	5799	16439	2.83	0	39	5799	360732	62.21	0	133	4.105412594
327031	15146	42245	2.79	0	51	15146	534111	35.26	0	92	3.306835493
327040	18039	73374	4.07	0	46	18039	703870	39.02	0	109	2.908253124
327062	5409	50201	9.28	0	101	5409	376542	69.61	0	191	2.55423791
327090	28918	91129	3.15	0	73	28918	931042	32.2	0	145	3.000777
327100	27185	73846	2.72	0	58	27185	805668	29.64	0	99	3.093006937
327103	26234	136765	5.21	0	110	26234	1027517	39.17	0	156	2.557533896
327126	11580	88433	7.64	0	112	11580	446827	38.59	0	117	1.983722546
327146	15313	85995	5.62	0	122	15313	527652	34.46	0	233	2.263420712
327202	12609	129097	10.24	0	212	12609	761903	60.43	0	329	2.208189272
327233	17496	42042	2.4	0	49	17496	618532	35.35	0	142	3.52774395
327271	6350	27676	4.36	0	42	6350	210546	33.16	0	93	2.574184012
327293	23571	185986	7.89	0	280	23571	941849	39.96	0	304	1.987599423
327300	25094	148631	5.92	0	251	25094	985939	39.29	0	242	2.377633132
327325	29525	283550	9.6	0	240	29525	1281155	43.39	0	330	1.823396321
327361	10501	42766	4.07	0	33	10501	367740	35.02	0	97	2.75221843
327457	10738	353068	32.88	0	181	10738	1073018	99.93	0	296	1.250847601
327536	7123	18532	2.6	0	44	7123	247379	34.73	0	89	3.386738928
327549	7993	7937	0.99	0	26	7993	256748	32.12	0	56	4.667039603
327582	6744	44240	6.56	0	136	6744	234254	34.74	0	201	2.05197008
327609	11675	94055	8.06	0	102	11675	748484	64.11	0	319	2.63883771
327754	7076	29831	4.22	0	130	7076	1158845	163.77	0	4399	4.925424339
327813	7603	126828	16.68	0	110	7603	458902	60.36	0	248	1.502613563
327829	21409	211903	9.9	0	260	21409	980548	45.8	0	345	1.856987214
327834	27307	177712	6.51	0	166	27307	1074544	39.35	0	285	2.242774233
327835	10530	35111	3.33	0	73	10530	435821	41.39	0	127	3.282828212
327836	13589	95630	7.04	0	72	13589	521025	38.34	0	183	2.092343049
327858	5623	59247	10.54	0	91	5623	246945	43.92	0	103	1.706143233
327885	19550	98116	5.02	0	156	19550	753470	38.54	0	225	2.587737348
327897	16489	128594	7.8	0	172	16489	935168	56.71	0	381	2.509197173
327900	21936	199676	9.1	0	207	21936	1067452	48.66	0	448	2.065937915
327927	16220	61348	3.78	0	66	16220	610773	37.66	0	131	2.963714906
327930	15125	114562	7.57	0	95	15125	605394	40.03	0	155	2.049856456
327931	23548	105141	4.46	0	177	23548	931903	39.57	0	280	2.796431496
327944	19320	126898	6.57	0	98	19320	758352	39.25	0	136	2.225867424
327953	9844	121104	12.3	0	97	9844	520099	52.83	0	169	1.74983914
327967	20970	14024	0.67	0	15	20970	831079	39.63	0	123	5.533428107
327970	23475	74159	3.16	0	145	23475	984522	41.94	0	173	3.377470443
328019	17364	127950	7.37	0	216	17364	759237	43.72	0	398	2.215696922
328083	18071	92391	5.11	0	80	18071	759318	42.02	0	268	2.686821011
328227	9067	33090	3.65	0	40	9067	346605	38.23	0	90	3.035876877
328273	8653	21451	2.48	0	43	8653	358128	41.39	0	187	3.708010268
328303	11050	171023	15.48	0	251	11050	478183	43.27	0	265	1.130101695
328357	6234	118762	19.05	0	71	6234	733997	117.74	0	233	2.274881675
328380	6395	26075	4.08	0	35	6395	208205	32.56	0	82	2.643599688
328723	34237	53503	1.56	0	61	34237	1132406	33.08	0	104	4.053481346
328826	24049	87519	3.64	0	170	24049	1627845	67.69	0	301	3.864072407
328865	18085	31585	1.75	0	44	18085	594184	32.86	0	103	3.878045699
328908	37453	140425	3.75	0	118	37453	1357639	36.25	0	211	2.92015854
328987	14130	117203	8.29	0	127	14130	597133	42.26	0	301	1.996988806
329066	11527	283696	24.61	0	176	11527	866671	75.19	0	198	1.258436189
329229	8251	103542	12.55	0	85	8251	362735	43.96	0	150	1.455644068
329366	29132	43334	1.49	0	62	29132	1068669	36.68	0	119	4.268749449
329403	20153	356460	17.69	0	328	20153	2353519	116.78	0	403	2.369927309
329467	6135	8357	1.36	0	26	6135	203178	33.12	0	88	4.253164162
329503	16709	9318	0.56	0	32	16709	463163	27.72	0	65	5.276496666
329866	22130	66460	3	0	49	22130	768986	34.75	0	85	3.181118618
330572	9417	5955	0.63	0	19	9417	282334	29.98	0	53	5.21964479
330664	27305	106072	3.88	0	131	27305	944367	34.59	0	159	2.803366502
330797	10003	101118	10.11	0	126	10003	433322	43.32	0	165	1.746390291
330885	10056	1013	0.1	0	6	10056	220995	21.98	0	77	7.427187622
330901	17110	204231	11.94	0	191	17110	780513	45.62	0	386	1.581003656
330902	7184	18998	2.64	0	46	7184	248529	34.59	0	111	3.358885225
330910	12269	74558	6.08	0	164	12269	492399	40.13	0	241	2.369677973
330926	6987	42260	6.05	0	150	6987	283110	40.52	0	195	2.390767172
330975	21377	70664	3.31	0	92	21377	807938	37.79	0	178	3.160241442
330989	16847	54345	3.23	0	99	16847	639674	37.97	0	192	3.202393974
331008	10796	53124	4.92	0	78	10796	451539	41.82	0	155	2.734602887
331025	23477	125169	5.33	0	126	23477	820325	34.94	0	151	2.359812216
331031	18503	41631	2.25	0	45	18503	544978	29.45	0	71	3.357410773
331041	24599	166978	6.79	0	231	24599	1008897	41.01	0	322	2.24163231
331055	22383	143392	6.41	0	81	22383	941476	42.06	0	226	2.361192634
331102	15677	96687	6.17	0	127	15677	632934	40.37	0	203	2.357081238
331144	21236	16333	0.77	0	24	21236	689038	32.45	0	82	5.044356268
331167	7276	34825	4.79	0	57	7276	251406	34.55	0	120	2.497728195
331172	25256	137114	5.43	0	127	25256	907005	35.91	0	177	2.372501595
331178	14838	115776	7.8	0	155	14838	599621	40.41	0	222	2.020306368
331198	18609	66934	3.6	0	120	18609	810012	43.53	0	219	3.243081254
331308	7821	178662	22.84	0	174	7821	462256	59.1	0	242	1.018735525
331327	8878	1010	0.11	0	4	8878	183688	20.69	0	94	7.202426357
331333	8261	72379	8.76	0	125	8261	330417	40	0	158	1.838137271
331481	19821	113594	5.73	0	123	19821	750703	37.87	0	206	2.371588423
331591	29226	201197	6.88	0	211	29226	1188348	40.66	0	251	2.210269791
331904	14238	58170	4.09	0	134	14238	9684321	680.17	0	53826	7.024790767
332027	6618	22250	3.36	0	64	6618	192495	29.09	0	84	2.761130204
332039	6992	11390	1.63	0	42	6992	237599	33.98	0	82	4.028882029
332583	23818	101395	4.26	0	87	23818	876596	36.8	0	161	2.757920476
332712	10565	164949	15.61	0	147	10565	628636	59.5	0	259	1.577559177
332733	41034	372315	9.07	0	192	41034	1731892	42.21	0	236	1.865550419
332734	20169	55027	2.73	0	82	20169	689188	34.17	0	139	3.292897437
332744	29590	262975	8.89	0	377	29590	1152155	38.94	0	391	1.778137605
332767	5759	36702	6.37	0	87	5759	363919	63.19	0	269	2.957471034
332792	20446	45569	2.23	0	58	20446	731984	35.8	0	119	3.651984018
332839	32911	75273	2.29	0	58	32911	1177486	35.78	0	124	3.61287393
332852	14735	96084	6.52	0	79	14735	707856	48.04	0	192	2.528432327
332860	23054	100677	4.37	0	69	23054	795671	34.51	0	117	2.628449334
332904	15412	94152	6.11	0	94	15412	584071	37.9	0	209	2.280093609
332957	8467	99912	11.8	0	61	8467	325587	38.45	0	116	1.351336784
332982	13924	60851	4.37	0	110	13924	552887	39.71	0	168	2.830937222
332992	7122	95174	13.36	0	75	7122	287126	40.32	0	86	1.240715677
333114	13127	32420	2.47	0	31	13127	850241	64.77	0	194	4.359882843
333629	8318	19938	2.4	0	44	8318	465930	56.01	0	123	4.191718163
334785	10170	220592	21.69	0	387	10170	727350	71.52	0	803	1.368456729
335184	14379	14376	1	0	28	14379	479432	33.34	0	81	4.706322245
335230	28189	179877	6.38	0	260	28189	1145317	40.63	0	309	2.318057081
335333	8356	108771	13.02	0	273	8356	391609	46.87	0	453	1.495075392
335700	6346	18955	2.99	0	27	6346	205824	32.43	0	74	3.08625168
337024	5421	13476	2.49	0	16	5421	244802	45.16	0	89	3.827967884
338307	9037	56082	6.21	0	120	9037	557493	61.69	0	235	2.959511518
338352	19149	74740	3.9	0	109	19149	687725	35.91	0	171	2.849979669
338529	7529	97794	12.99	0	265	7529	293276	38.95	0	240	1.231361943
338825	25383	90073	3.55	0	99	25383	916807	36.12	0	158	2.994047009
339082	11706	25617	2.19	0	67	11706	416179	35.55	0	189	3.66798683
339129	19646	120643	6.14	0	150	19646	798162	40.63	0	184	2.373374849
339153	5475	66327	12.11	0	196	5475	302812	55.31	0	313	1.838481523
339226	28420	130442	4.59	0	116	28420	1092013	38.42	0	229	2.712431506
339262	9289	153900	16.57	0	203	9289	503069	54.16	0	224	1.355794182
339266	20811	95090	4.57	0	122	20811	775935	37.28	0	166	2.675275835
339283	16264	66537	4.09	0	41	16264	674806	41.49	0	108	2.989730954
339287	9243	21116	2.28	0	44	9243	346724	37.51	0	89	3.687309579
339289	5752	17830	3.1	0	29	5752	225187	39.15	0	121	3.305812232
339304	10475	20719	1.98	0	40	10475	344448	32.88	0	89	3.700778009
339326	36247	89090	2.46	0	116	36247	1139203	31.43	0	116	3.322552097
339406	20897	130790	6.26	0	166	20897	863622	41.33	0	248	2.370094847
339420	6799	11350	1.67	0	36	6799	308972	45.44	0	309	4.413182873
339422	19920	139231	6.99	0	132	19920	1348471	67.69	0	215	2.922718402
339462	16588	53359	3.22	0	91	16588	569665	34.34	0	112	3.061897491
339465	8379	210495	25.12	0	245	8379	547995	65.4	0	339	1.027594217
339518	24072	182039	7.56	0	157	24072	1032428	42.89	0	249	2.151323222
339680	6148	5202	0.85	0	13	6148	826212	134.39	0	216	6.95188728
339681	27667	157370	5.69	0	77	27667	956892	34.59	0	136	2.250994502
339688	8000	1577	0.2	0	7	8000	257785	32.22	0	94	6.978952729
339702	16647	130437	7.84	0	104	16647	362698	21.79	0	219	1.121880683
339735	9894	96277	9.73	0	116	9894	383709	38.78	0	143	1.641941139
