scaffold	length	repeat_length	prop_repeat	mdg4_length	prop_mdg4
scaffold-W348572	7853	6559	0.835222208073	0	0.0
scaffold-W348881	9057	8314	0.917964005741	2317	0.255824224357
scaffold-W349507	12696	4972	0.391619407687	0	0.0
scaffold-W349579	5301	4165	0.785700811168	0	0.0
scaffold-W349608	12584	12059	0.958280356008	2868	0.227908455181
scaffold-W349682	28859	24648	0.854083648082	6464	0.223985585086
scaffold-W349700	8344	3371	0.404002876318	0	0.0
scaffold-W349855	7065	0	0.0	0	0.0
scaffold-W349869	40559	37268	0.918858946226	10520	0.259375231145
scaffold-W349943	10529	7687	0.730078829898	0	0.0
scaffold-W350165	34008	27301	0.802781698424	4138	0.121677252411
scaffold-W350189	35053	32119	0.916298177046	7397	0.211023307563
scaffold-W350354	22048	20794	0.943124092888	2702	0.122550798258
scaffold-W350781	25102	18402	0.733088996893	2547	0.101466018644
scaffold-W350799	16791	18191	1.0	364	0.021678280031
scaffold-W350878	25891	20071	0.775211463443	0	0.0
scaffold-W350904	9450	13950	1.0	0	0.0
scaffold-W350907	52130	42380	0.812967581047	4497	0.0862651064646
scaffold-W351259	13528	14190	1.0	2506	0.185245416913
scaffold-W351896	7091	5901	0.832181638697	0	0.0
scaffold-W352028	23479	23555	1.0	8691	0.370160569019
scaffold-W352293	14141	12616	0.892157556043	1055	0.0746057563114
scaffold-W353201	7493	8331	1.0	0	0.0
scaffold-W353580	36445	27796	0.762683495678	3836	0.105254493072
scaffold-W353733	35844	24469	0.682652605736	2764	0.0771119294722
scaffold-W353738	32207	20648	0.641102865837	4478	0.139038097308
scaffold-W353742	24683	21965	0.889883725641	2522	0.102175586436
scaffold-W353744	14210	13414	0.943983110486	2345	0.165024630542
scaffold-W353747	23638	17845	0.75492850495	2338	0.0989085371013
scaffold-W353757	25560	22066	0.863302034429	4205	0.16451486698
scaffold-W353777	18000	15895	0.883055555556	2586	0.143666666667
scaffold-W353855	30281	26279	0.867837918167	2472	0.0816353488986
scaffold-W354410	5951	3826	0.64291715678	0	0.0
scaffold-W354855	5209	4655	0.893645613361	0	0.0
scaffold-W354944	17887	14816	0.828311063901	0	0.0
scaffold-W355064	5381	3098	0.575729418324	0	0.0
scaffold-W355110	9293	8215	0.883998708705	4944	0.532013343377
scaffold-W355176	8166	143	0.0175116336027	0	0.0
scaffold-W355198	21705	15554	0.71660907625	0	0.0
scaffold-W355205	14111	10223	0.724470271419	2272	0.161009141804
scaffold-W355223	36190	34392	0.950317767339	8838	0.244211108041
scaffold-W355283	7316	8721	1.0	2305	0.315062875888
scaffold-W355646	26180	23096	0.882200152788	97	0.003705118411
scaffold-W355712	9489	6494	0.684371377384	668	0.0703973021393
scaffold-W355840	8669	8154	0.940592917291	0	0.0
scaffold-W355920	5881	5323	0.905118177181	2590	0.440401292297
scaffold-W355976	6277	6870	1.0	0	0.0
scaffold-W356007	13427	12192	0.908021151411	0	0.0
scaffold-W356040	40431	36047	0.891568351018	1947	0.0481561178304
scaffold-W356042	18952	18587	0.980740818911	2794	0.147425073871
scaffold-W356240	6869	6635	0.965933905954	0	0.0
scaffold-W356615	5888	5597	0.950577445652	0	0.0
scaffold-W356865	15884	16484	1.0	3332	0.20977083858
scaffold-W356898	41144	39473	0.959386544818	4862	0.118170328602
scaffold-W357193	21929	18228	0.831228054175	3312	0.151032878836
scaffold-W357568	6466	3234	0.500154655119	0	0.0
scaffold-W357691	26586	23910	0.899345520199	0	0.0
scaffold-W358049	31795	30396	0.95599937097	6640	0.208837867589
scaffold-W358564	28278	29104	1.0	3631	0.128403706061
scaffold-W358899	18235	10871	0.596161228407	2505	0.137373183438
scaffold-W358950	27352	24832	0.907867797602	3295	0.120466510676
scaffold-W359036	7318	6282	0.858431265373	415	0.0567094834654
scaffold-W359059	5328	2943	0.552364864865	0	0.0
scaffold-W359132	7238	5835	0.806161923183	0	0.0
scaffold-W359587	8352	6259	0.749401340996	0	0.0
scaffold-W359659	8050	7891	0.980248447205	0	0.0
scaffold-W359805	14070	12974	0.92210376688	1543	0.109665955935
scaffold-W360153	8725	7750	0.888252148997	0	0.0
scaffold-W360401	13842	14622	1.0	1099	0.0793960410345
scaffold-W361512	7805	6292	0.806149903908	1486	0.190390775144
scaffold-W361806	52026	33721	0.648156690885	1723	0.0331180563564
scaffold-W361824	36703	34952	0.952292728115	5707	0.155491376727
scaffold-W361845	6521	3101	0.475540561264	0	0.0
scaffold-W361939	6057	8336	1.0	0	0.0
scaffold-W361941	25040	22846	0.912380191693	3781	0.150998402556
scaffold-W362436	50688	45388	0.895438762626	8315	0.164042771465
scaffold-W362676	5095	4110	0.806673209028	0	0.0
scaffold-W363333	7747	8049	1.0	1272	0.16419259068
scaffold-W363601	18042	17618	0.976499279459	2051	0.113679192994
scaffold-W364238	16320	16118	0.98762254902	3309	0.202757352941
scaffold-W365192	9345	7955	0.851257356875	525	0.0561797752809
scaffold-W365596	14330	12782	0.891974877879	53	0.00369853454292
scaffold-W366148	39547	39441	0.997319644979	4859	0.12286646269
scaffold-W366351	13190	12854	0.974526156179	0	0.0
scaffold-W366597	31549	27457	0.87029699832	6431	0.203841643158
scaffold-W367364	5969	4756	0.796783380801	2542	0.425866979394
scaffold-W367645	5364	817	0.152311707681	0	0.0
scaffold-W368040	18896	18996	1.0	2419	0.128016511431
scaffold-W368580	5939	1695	0.285401582758	0	0.0
scaffold-W368604	26852	18095	0.673879040667	1495	0.0556755548935
scaffold-W368988	11415	9962	0.872711344722	0	0.0
scaffold-W368993	23860	21854	0.915926236379	1534	0.0642917015926
scaffold-W369195	15978	9478	0.593190637126	0	0.0
scaffold-W370650	29837	22778	0.763414552401	915	0.0306666219794
scaffold-W370888	38281	38373	1.0	6201	0.161986363993
scaffold-W371701	29597	27042	0.913673683144	3776	0.127580498023
scaffold-W372448	21647	17829	0.823624520719	172	0.00794567376542
scaffold-W372934	15182	15311	1.0	0	0.0
scaffold-W372960	17184	15251	0.887511638734	0	0.0
scaffold-W373852	8205	7022	0.855819622182	1514	0.184521633151
scaffold-W375264	10782	10402	0.96475607494	1885	0.174828417733
scaffold-W376586	10482	6234	0.594733829422	0	0.0
scaffold-W376648	9870	12343	1.0	0	0.0
scaffold-W376851	27263	19200	0.704251182922	4127	0.151377324579
scaffold-W377123	9330	5161	0.553161843516	0	0.0
scaffold-W378299	9859	8998	0.91266862765	664	0.0673496297799
scaffold-W378600	5887	580	0.0985221674877	0	0.0
scaffold-W379309	21944	16720	0.761939482319	0	0.0
scaffold-W381117	13017	10673	0.81992778674	265	0.0203579933933
scaffold-W381771	38875	28248	0.726636655949	5947	0.152977491961
scaffold-W382211	22546	18735	0.830967799166	2088	0.0926106626453
scaffold-W383241	11299	9837	0.870608018409	1308	0.115762456855
scaffold-W384726	44856	34246	0.763465311218	3178	0.0708489388265
scaffold-W385683	29768	24623	0.827163396936	0	0.0
scaffold-W387084	16446	15422	0.937735619604	2087	0.126900158093
scaffold-W387657	7853	4622	0.588564879664	0	0.0
scaffold-W387780	33824	31786	0.93974692526	3788	0.111991485336
scaffold-W391297	5444	5418	0.995224099927	2198	0.403747244673
scaffold-W391562	46001	45372	0.986326384209	8288	0.180169996304
scaffold-W391563	6891	6079	0.88216514294	272	0.0394717747787
scaffold-W391774	55619	52162	0.937844981032	12006	0.215861486183
scaffold-W392488	5253	4871	0.927279649724	0	0.0
scaffold-W392884	5382	5275	0.980118914902	0	0.0
scaffold-W393061	8245	8678	1.0	283	0.0343238326258
scaffold-W393199	10699	7728	0.722310496308	0	0.0
scaffold-W393371	7856	4841	0.616216904277	0	0.0
scaffold-W393942	5315	3475	0.653809971778	0	0.0
scaffold-W396540	6913	2789	0.403442788948	380	0.0549688991755
scaffold-W397467	6571	3547	0.539796073657	0	0.0
scaffold-W397468	8023	2837	0.353608375919	0	0.0
scaffold-W401557	25021	15965	0.638064026218	2297	0.0918028855761
scaffold-W403083	11739	7671	0.653462816254	0	0.0
scaffold-W404072	9279	3418	0.368358659338	0	0.0
scaffold-W404996	5627	2856	0.507552870091	0	0.0
scaffold-W405142	10263	3341	0.325538341616	48	0.00467699503069
scaffold-W407002	20896	9538	0.456450995406	48	0.00229709035222
scaffold-W411895	7696	4688	0.609147609148	0	0.0
scaffold-W413022	6044	3184	0.52680344143	0	0.0
scaffold-W413593	10899	5270	0.483530599138	0	0.0
scaffold-W413962	12631	7464	0.590927084158	425	0.0336473755047
scaffold-W419570	13350	10590	0.793258426966	221	0.0165543071161
scaffold-W420419	13281	4253	0.320231910248	0	0.0
scaffold-W421597	11806	6300	0.533626969338	0	0.0
scaffold-W423012	5637	3551	0.629945006209	0	0.0
scaffold-W423280	18893	13325	0.705287672683	0	0.0
scaffold-W430109	11342	4765	0.420119908305	0	0.0
scaffold-W431024	5414	5102	0.94237162911	2392	0.441817510159
scaffold-W434185	5569	4462	0.801221045071	2499	0.448734063566
scaffold-W449145	6473	6376	0.985014676348	2049	0.316545651166
scaffold-W460111	5843	5383	0.921273318501	2502	0.428204689372
scaffold-W462876	5490	4210	0.766848816029	0	0.0
scaffold-W463148	5481	4284	0.781609195402	2240	0.408684546616
scaffold-W469557	9404	3920	0.416843896214	0	0.0
scaffold-W471125	8668	3795	0.437817258883	0	0.0
scaffold-W239	9881	7412	0.750126505414	281	0.0284384171643
scaffold-W244767	8296	7306	0.880665380906	1657	0.199734811958
scaffold-W280210	5987	5994	1.0	0	0.0
scaffold-W290072	5603	5160	0.920935213279	1978	0.35302516509
scaffold-W290237	5369	5586	1.0	0	0.0
scaffold-W307381	5960	5907	0.99110738255	0	0.0
